Smiles,Adduct,CCS
CCOc1ccc(cc1COC(=O)c1ccccc1SCC(=O)N1CCCC1)C(=O)C,[M+H]+,198.62
CC=Cc1cc(cc(c1OC)OC)C(=O)OCc1cc(ccc1OC)C(=O)C,[M+H]+,191.62
COc1ccc(cc1COC(=O)c1ccc(o1)Cn1ccccc1=O)C(=O)C,[M+H]+,186.59
O=C1C[C@@H]2CCC3C([C@]2(C[C@H]1C)C)CC[C@]1(C3CCC1O)C,[M+H]+,179.65
CCOc1cc(cc(c1OC)c1ccccc1)C(=O)OCc1ncc(n1C)Cl,[M+H]+,206.55
CNc1snc(c1C(=O)OCc1cc(Cl)ccc1OC)C,[M+H]+,175.38
CCc1nnc(o1)COC(=O)c1c(C)nn(c1C)c1ccccc1,[M+H]+,185.49
Cc1onc(c1)COC(=O)c1cc2cnn(c2nc1C)C(C)C,[M+H]+,179.52
Cc1onc(c1)COC(=O)c1ccccc1NC(=O)c1cscc1,[M+H]+,173.67
N#Cc1ccccc1Sc1ccccc1C(=O)OCc1noc(c1)C,[M+H]+,177.65
Oc1cccc(c1)C(=O)OCc1noc(c1)C,[M+H]+,153.25
O=C(c1ccc(cc1)S(=O)(=O)N1CCCC1)OCc1nnc(o1)C,[M+H]+,190.62
Brc1cncc(c1)C(=O)OCc1nc(oc1C)c1ccccc1,[M+H]+,183.62
O=C(c1cccc(c1)S(=O)(=O)C)OCc1noc(c1)c1ccccc1,[M+H]+,191.64
O=C(C1(CCCC1)S(=O)(=O)c1ccccc1)OCc1nnc(o1)c1ccccc1,[M+H]+,196.04
Clc1ccc(cc1)C(=O)c1ccccc1C(=O)OCc1nnc(o1)c1ccccc1,[M+H]+,201.74
O=C(c1ccccc1NC(=O)c1ccco1)OCc1nnc(o1)c1ccccc1,[M+H]+,189.2
Clc1ccc(cc1)COc1ccccc1C(=O)OCc1nnc(o1)c1ccccc1,[M+H]+,188.77
CN(C(=O)c1ccccc1C(=O)OCc1nnc(o1)c1ccccc1)c1ccccc1,[M+H]+,198.62
O=C(c1ccccc1SCc1c(C)noc1C)OCc1nnc(o1)c1ccccc1,[M+H]+,193.75
O=C(c1cccnc1SCc1nnc(o1)c1ccccc1)OCc1nnc(o1)c1ccccc1,[M+H]+,214.23
O=C(N1CCCC1)CSc1ccccc1C(=O)OCc1nnc(o1)c1ccccc1,[M+H]+,197.65
CSc1ccc(c(c1)C(=O)OCc1nnc(o1)c1ccccc1)Cl,[M+H]+,187.32
O=C(C1CSC2(N1C(=O)CC2)c1ccccc1)OCc1nnc(o1)c1ccccc1,[M+H]+,198.91
Clc1ccc(cc1)C1(CCC1)C(=O)OCc1ncc(o1)c1ccccc1,[M+H]+,185.7
O=C(C1(CCCC1)CC(=O)N1CCOCC1)OCc1ncc(o1)c1ccccc1,[M+H]+,201.07
O=C(N1CCCC1)CSc1ccccc1C(=O)OCc1ncc(o1)c1ccccc1,[M+H]+,199.84
O=C(C(=Cc1ccco1)n1nnnc1c1ccccc1)OCc1ncc(o1)c1ccccc1,[M+H]+,208.37
O=C(c1nccnc1N)OCc1ncc(o1)c1ccccc1,[M+H]+,173.18
O=C(c1cccc2c1oc(c1ccccc1)c(c2=O)C)OCc1ncc(o1)c1ccccc1,[M+H]+,204.99
O=c1cc(COC(=O)c2ccccn2)c2c(o1)cc(c(c2)C)C,[M+H]+,183.22
OC(=O)Cc1ccc2c(c1)[nH]c1c2cc(cc1)Br,[M+H]+,162.31
Clc1ccc(cc1)C(=O)c1ccccc1C(=O)OCc1cc(Cl)cc2c1OCOC2,[M+H]+,200.28
CCn1c(SCC(=O)OCc2cc(F)cc3c2OC(OC3)c2ccccc2)nnc1c1ccco1,[M+H]+,198.29
CCn1nc(C(=O)OCc2cc(F)cc3c2OC(OC3)c2ccccc2)c2c(c1=O)cccc2,[M+H]+,198.25
COc1cc(ccc1OCC(=O)N1CCOCC1)C(=O)OCc1cc(F)cc2c1OC(OC2)c1ccccc1,[M+H]+,224.78
Fc1cc(COC(=O)c2ccc(c(c2)S(=O)(=O)N2CCOCC2)C)c2c(c1)COC(O2)c1ccccc1,[M+H]+,203.68
Fc1cc(COC(=O)C2CN(C(=O)C2)CCc2ccccc2)c2c(c1)COC(O2)c1ccccc1,[M+H]+,203.61
CC(NC(=O)CSc1ccccc1C(=O)OCc1cc(=O)oc2c1cc(C(C)C)c(c2)C)C,[M+H]+,214.3
FC(Oc1cccc(c1)C(=O)OCc1cc(=O)oc2c1ccc(c2)Br)F,[M+H]+,189.81
Oc1ccc2c(c1)oc(=O)cc2COC(=O)c1ccccc1,[M+H]+,172.18
CC(NC(=O)CSc1ccccc1C(=O)OCc1cc(=O)oc2c1ccc(c2C)O)C,[M+H]+,200.01
COc1ccc2c(c1)oc(=O)cc2COC(=O)c1cccn1C,[M+H]+,175.17
CSc1ncc(n1c1ccc(cc1)F)C(=O)OCc1cc(=O)oc2c1ccc(c2)OC,[M+H]+,201.39
COc1ccc2c(c1)oc(=O)cc2COC(=O)c1c(C)nn(c1C)c1ccccc1,[M+H]+,205.37
CCCCCCn1nc(C(=O)OCc2cc(=O)oc3c2ccc(c3)OC)c2c(c1=O)cccc2,[M+H]+,216.77
COc1ccc2c(c1)oc(=O)cc2COC(=O)c1ccc(cc1)CN1CCCC1=O,[M+H]+,192.57
Cc1ccc2c(c1)oc(=O)cc2COC(=O)c1cc2c(o1)cccc2,[M+H]+,184.79
COc1cc(OC)c(cc1C(=O)OCc1cc(=O)oc2c1ccc(c2)C)OC,[M+H]+,197.26
Cc1ccc2c(c1)oc(=O)cc2COC(=O)c1c(C)noc1C,[M+H]+,178.97
CCn1nc(C(=O)OCc2cc(=O)oc3c2ccc(c3)C)c2c(c1=O)cccc2,[M+H]+,199.66
Cc1ccc2c(c1)oc(=O)cc2COC(=O)c1cccs1,[M+H]+,170.05
O=C(c1ccc(cc1)S(=O)(=O)NC1CC1)OCc1cc(Cl)c2c(c1)OCCO2,[M+H]+,209.46
O=C(c1ccc(s1)C(=O)C)OCc1cc(Cl)c2c(c1)OCCO2,[M+H]+,191.35
OC(=O)Cc1cc2OCCCOc2c(c1)Cl,[M+H]+,150.85
CCCCn1nc(ccc1=O)C(=O)OCc1cc(Cl)c2c(c1)OCCCO2,[M+H]+,199.94
O=C(NCc1ccccc1)COC(=O)Cc1ccc(c(c1)Cl)Cl,[M+H]+,177.73
O=C(NCc1ccccc1)COC(=O)c1ccccc1C(=O)N(C1CCCCC1)C,[M+H]+,201.26
O=C(NCc1ccccc1)COC(=O)Cc1ccc(cc1)c1ccccc1,[M+H]+,186.04
O=C(COC(=O)C1Cc2ccccc2CN1S(=O)(=O)C)NCc1ccccc1,[M+H]+,193.74
O=C(NCc1ccccc1)COC(=O)CCOc1cc(C)ccc1C,[M+H]+,185.9
COc1cc(ccc1OC(F)F)C(=O)OCC(=O)NCc1ccccc1,[M+H]+,192.74
O=C(NCc1ccccc1)COC(=O)c1ccccc1c1ccc(cc1)C(F)(F)F,[M+H]+,192.58
CCCCNC(=O)COC(=O)c1cn(nc1c1ccccc1)c1ccccc1,[M+H]+,205.27
CCCCNC(=O)COC(=O)c1c(Cl)cccc1Cl,[M+H]+,169.53
CCCCNC(=O)COC(=O)c1csc(n1)c1ccccc1,[M+H]+,175.99
CCCCNC(=O)COC(=O)c1ccc(cc1)N(C)C,[M+H]+,183.08
CCCCNC(=O)COC(=O)C1c2ccccc2Oc2c1cccc2,[M+H]+,183.2
CCCCNC(=O)COC(=O)c1cccs1,[M+H]+,156.95
COc1cc(CC(=O)OCC(=O)NC2CCCCCC2)cc(c1OC)OC,[M+H]+,189.39
O=C(Cc1ccc(cc1)Cl)OCC(=O)NC1CCCCCC1,[M+H]+,183.17
O=C(c1ccc(cc1)NC(=O)C)OCC(=O)NC1CCCCCC1,[M+H]+,192.93
O=C(NC1CCCCCC1)COC(=O)c1ccc(cc1)C,[M+H]+,177.76
Cc1ccc(cc1)CNCC1CCCC=C1,[M+H]+,157.3
O=C(NC1CCCCC1)COC(=O)C1(CCCC1)c1ccccc1,[M+H]+,185.38
CC(N1C(=O)c2c(C1=O)cccc2)C(=O)OCC(=O)NC1CCCCC1,[M+H]+,189.75
COc1ccc(c(c1)F)C(=O)OCC(=O)NC1CCCCC1,[M+H]+,176.33
COc1cc(cc(c1OC)OC)C(=O)OCC(=O)NC1CCCCC1,[M+H]+,195.24
CSCc1c(oc2c1cccc2)C(=O)OCC(=O)NC1CCCCC1,[M+H]+,154.41
O=C(c1ccc(cc1)NC(=O)C)OCC(=O)NC1CCCCC1,[M+H]+,186.96
O=C(NC1CCCCC1)COC(=O)c1cc2c(s1)CCCCC2,[M+H]+,189.56
O=C(NC1CCCCC1)COC(=O)c1nn2c(n1)nc(cc2C)C,[M+H]+,185.06
O=C(NC1CCCCC1)COC(=O)c1cc(Cl)ccc1O,[M+H]+,179.93
O=C(NC1CCCCC1)COC(=O)C12CC3CC(C2)CC(C1)C3,[M+H]+,188.11
O=C(NC1CCCCC1)COC(=O)c1ccccc1,[M+H]+,167.54
O=C(c1ccc(cc1)c1ccccc1)OCC(=O)NCC1CCCCC1,[M+H]+,200.8
O=C(COC(=O)c1ccc2c(c1)nc1n(c2=O)CCCCC1)NCC1CCCCC1,[M+H]+,218.01
O=C(COC(=O)c1cccc2c1oc(c1ccccc1)c(c2=O)C)NCC1CCCCC1,[M+H]+,211.49
O=C(NC1CCCC1)COC(=O)[C@H](C(C)C)NC(=O)c1ccco1,[M+H]+,184.84
O=C(C1(CCCC1)c1ccc(cc1)Cl)OCC(=O)NC1CCCC1,[M+H]+,186.03
O=C(C1(CCCC1)c1ccc(cc1)F)OCC(=O)NC1CCCC1,[M+H]+,183.45
O=C(NC1CCCC1)COC(=O)Cc1ccc(cc1)Cl,[M+H]+,171.96
O=C(NC1CCCC1)COC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F,[M+H]+,201.41
O=C(NC1CCCC1)COC(=O)c1cccc(c1)NC(=O)c1cccs1,[M+H]+,204.86
O=C(NC1CCCC1)COC(=O)c1cccc(c1)C,[M+H]+,168.06
O=C(NC1CCCC1)COC(=O)c1n[nH]c(=O)c2c1cccc2,[M+H]+,176.68
O=C(NC1CCCC1)COC(=O)c1cc(Br)ccc1Cl,[M+H]+,177.84
CC1CCc2c(C1)c1cc(ccc1[nH]2)C(=O)OCC(=O)NC1CCCC1,[M+H]+,198.42
O=C(NC1CCCC1)COC(=O)C1c2ccccc2Oc2c1cccc2,[M+H]+,186.41
O=C(NC1CCCC1)COC(=O)C12CC3CC(C2)CC(C1)C3,[M+H]+,184.03
O=C(C(c1ccccc1)OC(=O)C1CC(=O)N(C1)c1ccc2c(c1)OCCO2)NC1CC1,[M+H]+,207.29
O=C(C1CN(C(=O)C1)c1ccccc1F)OC(c1ccccc1)C(=O)NC1CC1,[M+H]+,189.08
O=C(C(c1ccccc1)OC(=O)c1cc2c([nH]1)cccc2)NC1CC1,[M+H]+,183.11
O=C(C(c1ccccc1)OC(=O)c1ccccc1OCc1noc(n1)C)NC1CC1,[M+H]+,191.69
O=C(OC(c1ccccc1)C(=O)NC1CC1)CCc1ccc2c(c1)OCCO2,[M+H]+,184.94
O=C(C(c1ccccc1)OC(=O)c1sc(nc1C)c1ccccn1)NC1CC1,[M+H]+,200.14
O=C(c1sc2c(c1C)c(=O)n1c(n2)CCCCC1)OC(c1ccccc1)C(=O)NC1CC1,[M+H]+,218.05
O=C(NC1CC1)COC(=O)COc1ccc(cc1Cl)Cl,[M+H]+,169.93
O=C(NC1CC1)COC(=O)c1cc(nc2c1cccc2)c1cccc(c1)Br,[M+H]+,198.41
O=C(NC1CC1)COC(=O)COc1ccc(cc1)Cl,[M+H]+,159.63
O=C(NC1CC1)COC(=O)c1ccccc1C(=O)N1CCN(CC1)c1ccc(cc1)F,[M+H]+,195.66
CC1CCc2c(C1)c(C(=O)OCC(=O)NC1CC1)c1c(n2)cccc1,[M+H]+,185.55
O=C(NC1CC1)COC(=O)c1c(C)c(nc2c1cccc2)c1ccccc1,[M+H]+,193.7
O=C(c1ccc(cc1)Br)OCC(=O)NC1CC1,[M+H]+,163.21
O=C(C1CCN(CC1)S(=O)(=O)c1ccc2c(c1)OCCCO2)OCC(=O)N(Cc1ccccc1)Cc1ccccc1,[M+H]+,232.2
CCn1cc(C(=O)OCC(=O)N(Cc2ccccc2)Cc2ccccc2)c(=O)c2c1nc(C)cc2,[M+H]+,222.44
O=C(N(Cc1ccccc1)Cc1ccccc1)COC(=O)c1cccn1C,[M+H]+,191.31
O=C(N(Cc1ccccc1)Cc1ccccc1)COC(=O)c1ccccc1S(=O)(=O)N1CCCCC1,[M+H]+,221.32
O=C(N(Cc1ccccc1)Cc1ccccc1)COC(=O)c1ccccc1CSc1nnc[nH]1,[M+H]+,209.44
O=C(N(C1CCCCC1)C1CCCCC1)COC(=O)c1cc(C)cc(c1)C,[M+H]+,203.45
N#Cc1ccc(cc1)C(=O)OCC(=O)N(C1CCCCC1)C1CCCCC1,[M+H]+,200.72
Oc1ccc(cc1)C(=O)OCC(=O)N(C1CCCCC1)C1CCCCC1,[M+H]+,194.55
O=C(N(C1CCCCC1)C1CCCCC1)COC(=O)c1nn2c(n1)nc(cc2C)C,[M+H]+,209.97
CCN(C(=O)COC(=O)Cc1ccc(c(c1)Cl)Cl)CC,[M+H]+,169.87
CCN(C(=O)COC(=O)c1ccc(cc1)OC(F)F)CC,[M+H]+,170.35
CCN(C(=O)COC(=O)c1ccc(cc1)C(=O)c1ccccc1)CC,[M+H]+,191.25
CC(N(C(=O)COC(=O)c1c2CCCc2nc2c1cccc2)C(C)C)C,[M+H]+,192.17
CC(N(C(=O)COC(=O)c1c[nH]c2c1cccc2)C(C)C)C,[M+H]+,176.02
O=C(COc1ccccc1Cl)OCC(=O)N(C(C)C)C(C)C,[M+H]+,176.91
O=C(COc1ccc(c(c1)C)Cl)OCC(=O)N(C(C)C)C(C)C,[M+H]+,177.53
CCS(=O)(=O)N1Cc2ccccc2CC1C(=O)OCC(=O)N(C(C)C)C(C)C,[M+H]+,197.72
CC(N(C(=O)COC(=O)c1cc(Cl)ccc1Cl)C(C)C)C,[M+H]+,177.45
CC(N(C(=O)COC(=O)c1c(Cl)cccc1Cl)C(C)C)C,[M+H]+,174.28
CC(N(C(=O)COC(=O)c1cc(=O)[nH]c2c1cccc2)C(C)C)C,[M+H]+,186.59
COc1cc(ccc1OCC(=O)Nc1ccccc1OC)C(=O)OCC(=O)N(C(C)C)C(C)C,[M+H]+,229.51
CCN(c1ccc(cc1)C(=O)OCC(=O)N(C(C)C)C(C)C)CC,[M+H]+,196.16
CC(=O)Nc1ccc(cc1)C(=O)OCC(=O)N(C(C)C)C(C)C,[M+H]+,185.24
CC(N(C(=O)COC(=O)c1c(C)onc1c1ccccc1)C(C)C)C,[M+H]+,182.83
O=C(C(c1ccccc1)OC(=O)c1cc2c(s1)n(nc2C)C)N(C)C,[M+H]+,193.38
CN(C(=O)C(c1ccccc1)OC(=O)c1cn(nc1c1cccnc1)Cc1ccccc1)C,[M+H]+,212.11
CN(C(=O)COC(=O)c1c(sc(c1C)C)NC(=O)C(C)(C)C)C,[M+H]+,179.22
O=C(COc1ccc(c(c1)C)Cl)OCC(=O)N(C)C,[M+H]+,164.08
O=C(N(C)C)COC(=O)c1cc(nn1c1ccccc1)c1ccccc1,[M+H]+,184.71
COc1ccc2c(c1)c(CC(=O)OCC(=O)N(C)C)c(n2C(=O)c1ccc(cc1)Cl)C,[M+H]+,211.81
O=C(N(C)C)COC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F,[M+H]+,186.37
Fc1ccc(c(c1)Cl)C(=O)OCC(=O)N(C)C,[M+H]+,153.41
O=C(N(C)C)COC(=O)c1ccccc1I,[M+H]+,155.01
O=C(N(C)C)COC(=O)c1cc2ccccc2oc1=O,[M+H]+,158.33
Fc1ccc(cc1)c1nn(cc1C(=O)OCC(=O)N(C)C)c1ccccc1,[M+H]+,193.9
O=C(N(C)C)COC(=O)c1cccc(c1)NC(=O)c1cccs1,[M+H]+,184.91
O=C(N(C)C)COC(=O)c1c(C)c(nc2c1cccc2)c1ccccc1,[M+H]+,188.72
O=C(N(C)C)COC(=O)c1c2CCCC(=Cc3ccc4c(c3)OCO4)c2nc2c1cccc2,[M+H]+,204.96
CC1CCN(CC1)S(=O)(=O)c1ccc(cc1)C(=O)OCC(=O)N(C)C,[M+H]+,197.98
CN(C(=O)COC(=O)c1ccc(cc1)S(=O)(=O)N1CCCCC1)C,[M+H]+,190.67
CN(C(=O)COC(=O)c1ccc(cc1)C#N)C,[M+H]+,156.45
c1ccc(cc1)C(c1ccccc1)NCc1cccnc1,[M+H]+,168.29
O=C(NC(c1ccccc1)c1ccccc1)COC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(cc1)C,[M+H]+,217.15
CCNC(=O)COC(=O)c1cc(nc2c1cccc2)c1ccc(cc1)F,[M+H]+,188.11
CCNC(=O)COC(=O)c1cccc(c1)NC(=O)c1cccs1,[M+H]+,187.98
CCNC(=O)COC(=O)c1c(C)c(nc2c1cccc2)c1ccccc1,[M+H]+,188.13
c1ccc(cc1)n1cc(c(n1)c1cccs1)CNCc1ccco1,[M+H]+,183.87
C(NCc1ccco1)CSCc1cccs1,[M+H]+,152.97
FC(c1ccc(cc1)c1noc(n1)CN(Cc1cccs1)Cc1ccco1)(F)F,[M+H]+,199.19
CC(NC(=O)COC(=O)c1c(C)c(nc2c1cccc2)c1cccc(c1)Cl)C,[M+H]+,204.07
CC(NC(=O)COC(=O)CNC(=O)c1ccc(cc1)c1ccccc1)C,[M+H]+,194.7
CC(NC(=O)COC(=O)c1c(C)c(nc2c1cccc2)c1ccccc1)C,[M+H]+,195.09
CCN(c1ccc(cc1)C(=O)OCC(=O)NC(C)C)CC,[M+H]+,180.97
CC(NC(=O)COC(=O)c1cncc(c1)Br)C,[M+H]+,165.51
CNC(=O)COC(=O)c1cc2c(s1)n(nc2C)c1ccc(cc1)F,[M+H]+,185.0
CNC(=O)COC(=O)c1c(C)c(nc2c1cccc2)c1cccc(c1)Cl,[M+H]+,191.17
CNC(=O)COC(=O)Cc1c2cc(OC)ccc2n(c1C)C(=O)c1ccc(cc1)Cl,[M+H]+,196.11
CNC(=O)COC(=O)c1cn(nc1c1ccccc1OC)c1ccccc1,[M+H]+,191.9
CNC(=O)COC(=O)c1cn(nc1c1ccccc1C)c1ccccc1,[M+H]+,188.33
CNC(=O)COC(=O)c1c(C)nn(c1C)c1ccccc1,[M+H]+,170.97
CNC(=O)COC(=O)c1c(C)c(nc2c1cccc2)c1ccccc1,[M+H]+,184.68
CCN(S(=O)(=O)c1ccc(cc1)C(=O)OCC(=O)NC)CC,[M+H]+,185.31
CNC(=O)COC(=O)c1c2CCCC(=Cc3ccc(cc3)OC)c2nc2c1cccc2,[M+H]+,202.59
CNC(=O)COC(=O)c1ccc(o1)Br,[M+H]+,146.9
C1COC(C1)CNCc1cn(nc1c1cccnc1)c1ccccc1,[M+H]+,183.69
O=C(Nc1ccccc1)COC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F,[M+H]+,201.01
CN(c1ccc(cc1)C(=O)OCC(=O)Nc1ccccc1)C,[M+H]+,187.18
O=C(Nc1ccccc1)COC(=O)c1nn(nc1C)c1ccccc1,[M+H]+,185.6
CCCNC(=O)COC(=O)[C@H](C(C)C)NC(=O)c1ccco1,[M+H]+,176.75
CCCNC(=O)COC(=O)c1c(C)c(nc2c1cccc2)c1ccccc1,[M+H]+,196.5
CCCNC(=O)COC(=O)c1cccc2c1oc(c1ccccc1)c(c2=O)C,[M+H]+,191.42
O=C(NC(C)(C)C)COC(=O)C1(CCCC1)c1cccc(c1)F,[M+H]+,179.38
O=C(NC(C)(C)C)COC(=O)c1c(C)c(nc2c1cccc2)c1cccc(c1)Cl,[M+H]+,207.81
O=C(NC(C)(C)C)COC(=O)COc1ccc(c(c1)C)Cl,[M+H]+,172.01
O=C(NC(C)(C)C)COC(=O)COc1ccc(cc1)Cl,[M+H]+,170.53
O=C(NC(C)(C)C)COC(=O)c1cccc(c1)NC(=O)c1cccs1,[M+H]+,201.07
O=C(OCC(=O)NC(C)(C)C)CCC(=O)c1ccc(cc1)Cl,[M+H]+,181.23
O=C(NC(C)(C)C)COC(=O)c1ccc(cc1)N(C)C,[M+H]+,183.21
O=C(NC(C)(C)C)COC(=O)c1ccc(cc1)S(=O)(=O)N1CCCC1,[M+H]+,200.46
O=C(NC(C)(C)C)COC(=O)c1[nH]c(c(c1C)C(=O)C)C,[M+H]+,177.91
O=C(NC(C)(C)C)COC(=O)c1cncc(c1)Br,[M+H]+,172.22
O=C(C12CC3CC(C2)CC(C1)C3)OCC(=O)NC(C)(C)C,[M+H]+,179.25
CC(CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c1c(Cl)ccc(c1Cl)Cl)C,[M+H]+,196.41
CCN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c1c(C)nn(c1C)Cc1ccccc1,[M+H]+,206.92
CCN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c1oc2c(c1C)cc(cc2)OC,[M+H]+,203.65
O=C(N(C1CCS(=O)(=O)C1)C)COC(=O)c1ccccc1c1nc2c(s1)cccc2,[M+H]+,194.81
O=C(N(C1CCS(=O)(=O)C1)C)COC(=O)c1cc(nn1c1ccccc1)c1cccs1,[M+H]+,201.74
O=C(NC1CCS(=O)(=O)C1)COC(=O)c1cc(C)nc2c1cccc2,[M+H]+,183.29
O=C(NC1CCS(=O)(=O)C1)COC(=O)c1cc(nc2c1c(C)nn2c1ccccc1)c1ccccc1,[M+H]+,220.09
CCCn1nc(C(=O)OCC(=O)NC2CCCc3c2cccc3)c2c(c1=O)cccc2,[M+H]+,203.07
O=C(Nc1nc2c(s1)cccc2)COC(=O)c1ccccc1NC(=O)c1ccco1,[M+H]+,202.78
O=C(Nc1c(=O)n(n(c1C)C)c1ccccc1)COC(=O)c1ccccc1SCC(=O)N1CCCC1,[M+H]+,218.06
CCN(S(=O)(=O)NC(c1ccc(cc1)c1ccccc1)C)CC,[M+H]+,175.48
CC(c1cccnc1)NCc1cn(nc1c1ccccc1)Cc1ccccc1,[M+H]+,182.02
Cn1ccnc1C(c1ccccc1F)NCc1cnn(c1)Cc1ccccc1,[M+H]+,183.17
N#CC1(CCCCCC1)NC(=O)COC(=O)c1cccs1,[M+H]+,180.65
N#CC1(CCCCC1)N(C(=O)COC(=O)c1cc2c(s1)CCCC2)C,[M+H]+,191.02
CN(C1(CCCCC1)C#N)C(=O)COC(=O)c1cc(Br)ccc1Cl,[M+H]+,187.36
N#CC1(CCCCC1)NC(=O)COC(=O)c1ccccc1c1ccccc1C#N,[M+H]+,198.03
CCOc1ncccc1C(=O)OCC(=O)NC1(C#N)CCCCC1,[M+H]+,182.93
N#CC1(CCCCC1)NC(=O)COC(=O)c1c(CC)nc2c(c1C)cccc2,[M+H]+,196.56
COCc1c(oc2c1cccc2)C(=O)OCC(=O)NC1(C#N)CCCCC1,[M+H]+,194.73
N#CC1(CCCCC1)NC(=O)COC(=O)c1cccc(c1)Cl,[M+H]+,185.21
N#CC1(CCCCC1)NC(=O)COC(=O)c1cc2c(s1)CCCCC2,[M+H]+,198.79
N#CC1(CCCCC1)NC(=O)COC(=O)c1c(C)onc1c1ccccc1,[M+H]+,192.34
N#CC1(CCCCC1)NC(=O)COC(=O)c1ccc2c(n1)cccc2,[M+H]+,181.1
N#CC1(CCCC1)NC(=O)COC(=O)C1(CCCCC1)Cc1nc2c(s1)cccc2,[M+H]+,203.39
N#CC1(CCCC1)NC(=O)COC(=O)c1cn(c2c1cccc2)C,[M+H]+,187.91
N#CC1(CCCC1)NC(=O)COC(=O)c1ccccc1C(F)(F)F,[M+H]+,178.96
N#CC1(CCCC1)NC(=O)COC(=O)c1ccc(cc1F)OC,[M+H]+,182.11
N#CC1(CCCC1)NC(=O)COC(=O)c1ccc(c(c1)Br)OC,[M+H]+,192.82
N#CC1(CCCC1)NC(=O)COC(=O)c1oc2c(c1C)cc(cc2)OC,[M+H]+,190.0
CCCN(Cc1nnnn1c1ccccc1)Cc1nnc(o1)c1cccs1,[M+H]+,194.1
O=C(NC(c1ccccc1)C)COC(=O)c1ccc(cc1)c1ccccc1,[M+H]+,198.52
O=C(NC(c1ccccc1)C)COC(=O)C12CC3CC(C1)CC(C2)(C3)O,[M+H]+,194.98
O=C(NC(c1ccccc1)C)COC(=O)c1cccc2c1oc(c1ccccc1)c(c2=O)C,[M+H]+,204.9
O=C(NCC(F)(F)F)COC(=O)C1CCCCN1S(=O)(=O)c1ccc(cc1)C,[M+H]+,190.96
O=C(COC(=O)C1(C)CC1(Cl)Cl)NCC(F)(F)F,[M+H]+,161.01
O=C(c1ccc(cc1)c1ccccc1)NCC(=O)OCC(=O)NCC(F)(F)F,[M+H]+,197.18
COc1ccccc1C(=O)OCC(=O)NCC(F)(F)F,[M+H]+,181.0
O=C(NCC(F)(F)F)COC(=O)c1ccc(s1)c1nc2c(s1)cccc2,[M+H]+,195.14
O=C(NCC(F)(F)F)COC(=O)C12CC3CC(C2)CC(C1)C3,[M+H]+,179.62
O=C(Nc1ccc2c(c1)OC(O2)(F)F)COC(=O)c1n[nH]c2c1cccc2,[M+H]+,189.53
O=C(COC(=O)c1cccs1)NCC1COc2c(O1)cccc2,[M+H]+,173.59
O=C(Nc1ccc2c(c1)OCCO2)COC(=O)[C@@H](NS(=O)(=O)c1ccc(cc1)NC(=O)C)C,[M+H]+,204.19
O=C(Nc1ccc2c(c1)OCCO2)COC(=O)c1c(C)nn(c1C)c1ccccc1,[M+H]+,210.46
COc1ccc(cc1C(=O)OCC(=O)Nc1ccc2c(c1)OCCO2)Cl,[M+H]+,190.24
O=C(Nc1ccc2c(c1)OCCO2)COC(=O)c1nc(oc1C)c1ccccc1,[M+H]+,198.17
O=C(NC1CCCC(C1C)C)COC(=O)[C@H](C(C)C)NC(=O)c1ccco1,[M+H]+,198.5
O=C(NC1CCCC(C1C)C)COC(=O)c1ccc(cc1N)Cl,[M+H]+,186.77
O=C(NC1CCCC(C1C)C)COC(=O)c1ccccc1Br,[M+H]+,183.05
O=C(NC1CCCC(C1C)C)COC(=O)C12CC3CC(C1)CC(C2)(C3)Cl,[M+H]+,201.28
O=C(NC1CCCC(C1C)C)COC(=O)c1ccc(cc1)C,[M+H]+,181.68
CC1C(C)CCCC1NC(=O)COC(=O)c1ccccc1,[M+H]+,172.53
O=C(Nc1cccc(c1C)C)COC(=O)c1ccccc1c1ccc(cc1)C(F)(F)F,[M+H]+,192.61
COc1cc(OC)ccc1NC(=O)COC(=O)c1sc(nc1C)C,[M+H]+,192.12
COc1cc(OC)ccc1NC(=O)COC(=O)c1cocc1,[M+H]+,170.22
O=C(Nc1ccc(cc1C)C)COC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F,[M+H]+,210.05
O=C(Nc1ccc(cc1C)C)COC(=O)c1ccccn1,[M+H]+,168.48
COc1ccc(c(c1)NC(=O)COC(=O)c1ccc(cc1)C(C)C)OC,[M+H]+,193.77
COc1ccc(cc1NC(=O)COC(=O)C1CCCCC1)OC,[M+H]+,179.55
COc1ccc(c(c1)CNCc1ccc(c(c1OC)OC)OC)OC,[M+H]+,185.11
COc1ccc(cc1)C(N(C)C)CNCc1cc(OC)ccc1OC,[M+H]+,181.68
O=C(Nc1c(Br)cc(cc1Br)C)COC(=O)c1cc2ccccc2oc1=O,[M+H]+,195.51
CCn1cc(C(=O)OCC(=O)Nc2c(C)cccc2C)c(=O)c2c1nc(C)cc2,[M+H]+,197.78
O=C(Nc1c(C)cccc1C)COC(=O)C12CC3CC(C1)CC(C2)(C3)NC(=O)C,[M+H]+,195.54
